scoutId,regio2,regio3,street,houseNumber,geo_plz,totalRent,baseRent,serviceCharge,livingSpace,noRooms,floor,numberOfFloors,balcony,cellar,hasKitchen,garden,lift,petsAllowed,typeOfFlat,heatingType,condition,interiorQual,yearConstructed,lastRefurbish,newlyConst,energyEfficiencyClass,noParkSpaces
111350018,Berlin,Kreuzberg_Kreuzberg,Hallesches Ufer,24,10963,1450.0,1300.0,75.0,60.96,3.0,12.0,13.0,True,False,True,False,True,,apartment,district_heating,,,1970.0,,False,,
113460164,Berlin,Hellersdorf_Hellersdorf,Stendaler Str.,71,12627,685.0,549.0,136.0,54.04,2.0,1.0,,False,True,True,False,True,,apartment,district_heating,well_kept,,1985.0,,False,D,
115561526,Berlin,Altglienicke_Treptow,Semmelweisstra&szlig;e,41,12524,1807.7,1547.7,160.0,103.18,4.0,0.0,2.0,True,False,True,True,True,no,terraced_flat,floor_heating,first_time_use,sophisticated,2019.0,,True,,
109795562,Berlin,Spandau_Spandau,Mertensstra&szlig;e,13e,13587,883.0,708.0,125.0,59.0,2.0,2.0,,True,True,True,False,True,no,penthouse,combined_heat_and_power_plant,first_time_use,sophisticated,2017.0,,False,NO_INFORMATION,
113829014,Berlin,Reinickendorf_Reinickendorf,Genfer Str.,113,13407,768.81,547.56,221.25,57.8,2.0,0.0,,True,True,False,False,False,,ground_floor,district_heating,fully_renovated,,1930.0,,False,,
115340332,Berlin,Tiergarten_Tiergarten,Heidestra&szlig;e,19,10557,1274.59,1087.15,124.96,62.48,2.0,3.0,5.0,True,True,True,False,True,negotiable,apartment,district_heating,first_time_use,sophisticated,2019.0,2019.0,True,B,
113805247,Berlin,Spandau_Spandau,Germersheimer Weg,90,13583,764.51,526.47,238.04,60.28,2.0,2.0,,True,True,False,False,False,,apartment,district_heating,modernized,,1961.0,,False,E,
111268171,Berlin,Marzahn_Marzahn,B&auml;rensteinstr.,4,12685,739.18,529.76,209.42,68.73,3.0,0.0,,True,True,False,False,False,,ground_floor,district_heating,refurbished,,1980.0,,False,,
107079563,Berlin,Lichtenberg_Lichtenberg,no_information,,10317,1430.0,1099.0,171.0,114.02,4.0,5.0,5.0,False,False,True,False,False,negotiable,roof_storey,central_heating,first_time_use_after_refurbishment,sophisticated,1905.0,2018.0,False,,
111620940,Berlin,Wedding_Wedding,Utrechter Stra&szlig;e,8,13347,950.0,700.0,250.0,40.0,1.0,2.0,4.0,False,False,True,False,False,no,other,,,,,,False,,
108099681,Berlin,Charlottenburg_Charlottenburg,no_information,,14057,3426.0,3040.0,386.0,190.0,5.0,5.0,5.0,True,False,True,False,True,,roof_storey,floor_heating,first_time_use,luxury,1900.0,,False,C,1.0
112440148,Berlin,Kreuzberg_Kreuzberg,Oranienplatz,1-2,10969,3780.0,3320.0,460.0,207.0,3.0,,6.0,True,False,True,False,True,,apartment,central_heating,mint_condition,,1886.0,2019.0,False,D,
110664045,Berlin,Grunewald_Wilmersdorf,no_information,,14193,3040.0,2550.0,490.0,150.0,4.0,1.0,2.0,True,True,True,False,False,,apartment,combined_heat_and_power_plant,,,2018.0,2018.0,True,C,
115388970,Berlin,Karlshorst_Lichtenberg,Rienzistra&szlig;e,14,10318,1620.0,1375.0,245.0,81.13,2.0,4.0,4.0,True,True,True,True,True,negotiable,roof_storey,combined_heat_and_power_plant,first_time_use,sophisticated,2020.0,,True,,1.0
113897977,Berlin,Mitte_Mitte,no_information,,10117,3230.0,2720.0,510.0,68.0,2.0,,4.0,False,True,True,False,True,,ground_floor,floor_heating,first_time_use,luxury,2019.0,,True,A,1.0
112262343,Berlin,Charlottenburg_Charlottenburg,Murellenweg,34,14052,945.0,795.0,150.0,66.0,3.0,1.0,3.0,True,True,True,False,False,negotiable,apartment,central_heating,fully_renovated,sophisticated,1983.0,,False,,
114122642,Berlin,Schmargendorf_Wilmersdorf,Hohenzollerndamm,61,14199,1890.0,1640.0,150.0,102.41,2.0,4.0,4.0,True,True,False,False,True,,roof_storey,central_heating,first_time_use,luxury,2019.0,2019.0,True,,
113557489,Berlin,Grunewald_Wilmersdorf,Margaretenstra&szlig;e,10,14193,2800.0,2400.0,400.0,134.29,3.0,2.0,,False,False,False,False,False,,apartment,,,,1900.0,,False,F,
113663168,Berlin,Staaken_Spandau,Maulbeerallee,31a,13593,699.0,449.0,140.0,67.0,2.0,2.0,5.0,True,False,False,False,True,negotiable,apartment,night_storage_heater,well_kept,normal,1971.0,,False,,
106944756,Berlin,Johannisthal_Treptow,Sterndamm,100,12487,980.0,800.0,180.0,84.69,3.0,2.0,4.0,True,True,False,False,False,negotiable,other,central_heating,,,,,False,,
90096667,Berlin,Lankwitz_Steglitz,no_information,,12247,960.0,730.0,160.0,65.0,2.5,2.0,3.0,True,True,True,True,False,negotiable,other,central_heating,well_kept,sophisticated,1971.0,,False,,1.0
99450705,Berlin,Steglitz_Steglitz,Schildhornstra&szlig;e,14,12163,1010.0,840.0,90.0,69.71,2.0,4.0,4.0,True,False,False,False,False,,roof_storey,district_heating,refurbished,sophisticated,1918.0,2017.0,False,,
106683906,Berlin,Friedrichshain_Friedrichshain,Simplonstra&szlig;e,15,10245,1509.89,1258.24,133.69,78.64,2.0,1.0,5.0,False,True,False,False,False,negotiable,apartment,central_heating,refurbished,normal,1900.0,2005.0,False,,
60925812,Berlin,Lichterfelde_Steglitz,Hochbergplatz,6,12207,562.38,387.38,58.0,37.83,1.0,0.0,2.0,True,True,True,False,False,,raised_ground_floor,central_heating,modernized,normal,,,False,,
113444809,Berlin,Köpenick_Köpenick,Lindenstr.,36,12555,1532.0,1282.0,250.0,91.7,4.0,1.0,4.0,True,True,True,False,True,,apartment,,mint_condition,sophisticated,2017.0,2017.0,False,,1.0
110858601,Berlin,Charlottenburg_Charlottenburg,Schillerstr.,15,10625,1880.31,1465.31,135.0,133.0,3.0,,,False,True,True,False,True,,ground_floor,central_heating,first_time_use_after_refurbishment,sophisticated,,2019.0,False,,
115188044,Berlin,Charlottenburg_Charlottenburg,Otto-Suhr-Allee,145,10585,2229.0,1811.0,260.0,142.0,3.0,4.0,5.0,True,False,False,False,True,negotiable,apartment,central_heating,,,1906.0,,False,D,
106986513,Berlin,Friedrichsfelde_Lichtenberg,Rhinstra&szlig;e,5,10315,757.0,629.0,128.0,57.35,2.0,2.0,,True,True,False,False,True,,apartment,district_heating,modernized,,1984.0,,False,,
106225653,Berlin,Mitte_Mitte,no_information,,10117,6770.0,6115.0,655.0,266.0,4.0,7.0,7.0,True,False,True,False,True,,apartment,central_heating,mint_condition,,2006.0,2015.0,False,,
96058569,Berlin,Neukölln_Neukölln,Weisestra&szlig;e,65,12049,607.0,532.0,75.0,29.78,1.0,0.0,5.0,False,False,False,False,False,negotiable,ground_floor,central_heating,modernized,sophisticated,1904.0,,False,,
113427238,Berlin,Hellersdorf_Hellersdorf,Johannes-Bobrowski-Str.,29,12627,652.74,486.68,166.06,57.4,2.0,2.0,,True,True,False,False,True,,apartment,district_heating,modernized,,1987.0,,False,,
88437047,Berlin,Friedrichshain_Friedrichshain,Liebigstrasse,1b,10247,1017.5,880.0,137.5,55.0,1.5,2.0,5.0,True,True,True,False,True,no,other,central_heating,well_kept,sophisticated,2015.0,2015.0,False,NO_INFORMATION,
107061074,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Stargarder Stra&szlig;e,79,10437,2164.04,1879.04,285.0,117.44,4.0,5.0,5.0,True,True,True,False,False,,roof_storey,floor_heating,first_time_use,luxury,1995.0,2018.0,False,D,
106365500,Berlin,Mitte_Mitte,Boyenstra&szlig;e,33,10115,1513.4,1286.39,227.01,75.67,2.0,,,True,False,False,False,False,,,floor_heating,,luxury,2018.0,,True,,1.0
106597479,Berlin,Mitte_Mitte,no_information,,10115,2523.85,2167.85,356.0,160.24,3.0,5.0,5.0,True,False,True,False,True,negotiable,roof_storey,central_heating,mint_condition,luxury,1890.0,2008.0,False,,
115688219,Berlin,Friedrichshain_Friedrichshain,Stralauer Platz,38,10243,1961.68,1749.78,127.14,84.76,3.0,2.0,11.0,True,False,True,False,True,no,apartment,floor_heating,first_time_use,sophisticated,,2018.0,False,,1.0
115466995,Berlin,Köpenick_Köpenick,Egersfelder Allee,28,12555,1146.12,867.14,278.98,87.59,3.0,2.0,2.0,True,False,True,False,False,negotiable,apartment,gas_heating,well_kept,sophisticated,,,False,,1.0
106907545,Berlin,Lichterfelde_Steglitz,S&ouml;htstra&szlig;e,13,12203,1285.0,980.0,305.0,97.0,3.5,2.0,3.0,True,True,True,True,False,negotiable,apartment,central_heating,,,,,False,,1.0
111943890,Berlin,Oberschöneweide_Köpenick,Lauffener Stra&szlig;e,3b,12459,1250.0,950.0,300.0,80.0,3.0,,,False,False,True,False,False,,ground_floor,,,,,,False,,
106240529,Berlin,Reinickendorf_Reinickendorf,Provinzstra&szlig;e,92,13409,1181.0,987.0,112.0,78.98,2.0,1.0,,False,False,False,False,False,negotiable,apartment,central_heating,refurbished,,1906.0,,False,,
115524630,Berlin,Friedrichshain_Friedrichshain,Krossener Str.,8,10245,995.0,875.0,70.0,62.5,2.0,0.0,4.0,False,False,True,False,False,,ground_floor,floor_heating,,,1900.0,,False,C,
113804686,Berlin,Siemensstadt_Spandau,Jugendweg,12,13629,1616.0,1250.0,366.0,110.0,4.0,1.0,5.0,True,True,True,False,True,,apartment,,,,,,False,,1.0
107384166,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,S&uuml;ltstr.,35,10409,529.29,374.29,155.0,49.6,1.5,1.0,,True,False,False,False,False,,apartment,district_heating,,,1927.0,,False,D,
113866105,Berlin,Köpenick_Köpenick,Pablo-Neruda-Stra&szlig;e,30,12559,632.98,483.82,100.94,71.87,3.0,5.0,10.0,True,False,False,False,True,,apartment,,,,1972.0,,False,,
113828525,Berlin,Lichterfelde_Steglitz,Gardesch&uuml;tzenweg,57a,12203,930.0,930.0,,50.0,1.0,1.0,1.0,True,False,True,False,False,no,,oil_heating,well_kept,normal,1970.0,,False,,
104986351,Berlin,Staaken_Spandau,Meydenbauerweg,49,13593,635.0,458.0,110.0,53.08,2.0,13.0,14.0,True,False,False,False,True,negotiable,apartment,central_heating,well_kept,normal,1966.0,,False,,
115494111,Berlin,Charlottenburg_Charlottenburg,Heubnerweg,7,14059,1480.0,1300.0,180.0,75.95,2.0,2.0,5.0,True,True,False,True,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2019.0,,True,,
109625093,Berlin,Heinersdorf_Weißensee,Tiniusstra&szlig;e,29B,13089,977.0,799.0,89.0,61.0,2.0,1.0,4.0,True,True,False,False,True,no,apartment,floor_heating,first_time_use,sophisticated,2018.0,2018.0,True,C,1.0
115704976,Berlin,Neukölln_Neukölln,Michael-Bohnen-Ring,14,12057,382.09,242.09,84.0,33.01,1.0,6.0,,True,False,False,False,True,,apartment,central_heating,,,1977.0,,False,D,
113813444,Berlin,Hellersdorf_Hellersdorf,Stendaler Str.,99,12627,841.0,669.0,172.0,68.5,4.0,3.0,,True,True,False,False,True,,apartment,district_heating,well_kept,,1985.0,,False,C,
111084367,Berlin,Tiergarten_Tiergarten,Lydia-Rabinowitsch-Stra&szlig;e,8,10557,1740.0,1456.0,284.0,96.0,3.0,2.0,6.0,True,True,True,False,True,negotiable,apartment,central_heating,first_time_use,,2018.0,,True,,1.0
111355796,Berlin,Niederschönhausen_Pankow,no_information,,13156,849.0,849.0,0.0,48.75,2.0,,,True,True,True,True,False,,ground_floor,,,,,,False,,
107300276,Berlin,Tiergarten_Tiergarten,Heidestra&szlig;e,12,10557,1441.0,1213.0,228.0,83.0,3.0,3.0,7.0,True,True,True,False,True,negotiable,apartment,central_heating,first_time_use,,2018.0,,True,,1.0
107350359,Berlin,Steglitz_Steglitz,Gravelottestra&szlig;e,13,12167,2310.0,1800.0,510.0,167.29,5.0,5.0,6.0,True,True,True,False,True,,maisonette,district_heating,,sophisticated,1993.0,,False,,1.0
105008159,Berlin,Charlottenburg_Charlottenburg,Uhlandstra&szlig;e,14,10623,1392.0,1242.0,150.0,92.0,2.0,0.0,4.0,False,False,False,False,False,,raised_ground_floor,gas_heating,mint_condition,sophisticated,1920.0,2018.0,False,,
112398129,Berlin,Karow_Weißensee,no_information,,13125,2650.0,2000.0,650.0,310.0,4.0,,2.0,True,False,True,False,False,,other,gas_heating,well_kept,luxury,1900.0,,False,,2.0
111417089,Berlin,Wilmersdorf_Wilmersdorf,no_information,,10711,2790.0,2440.0,350.0,124.0,3.0,2.0,,True,True,True,False,True,,apartment,oil_heating,,,1902.0,2019.0,False,,
111307159,Berlin,Staaken_Spandau,Heerstr.,402,13593,940.0,600.0,200.0,84.0,3.5,2.0,,True,False,False,False,True,negotiable,apartment,central_heating,modernized,normal,1974.0,2019.0,False,,
115221319,Berlin,Frohnau_Reinickendorf,no_information,,13465,1660.0,1300.0,200.0,148.73,4.0,1.0,,True,True,False,True,False,negotiable,maisonette,central_heating,well_kept,normal,1980.0,,False,NO_INFORMATION,
113227823,Berlin,Charlottenburg_Charlottenburg,Heubnerweg,7,14059,1650.0,1450.0,150.0,84.04,2.0,4.0,5.0,True,True,True,False,True,,apartment,floor_heating,first_time_use,sophisticated,2019.0,,True,,
110830961,Berlin,Dahlem_Zehlendorf,Metropolitan Garden Anlage -Saargem&uuml;nder Stra&szlig;e,33,14195,2350.0,2350.0,308.9,136.0,3.0,0.0,,True,True,True,True,False,,ground_floor,,fully_renovated,sophisticated,,2014.0,False,,1.0
73140344,Berlin,Wedding_Wedding,Samoastr.,5a,13353,550.0,415.0,75.0,47.51,2.0,0.0,7.0,True,True,False,False,True,negotiable,raised_ground_floor,central_heating,fully_renovated,normal,1995.0,,False,,
113560503,Berlin,Lichterfelde_Steglitz,Roonstra&szlig;e,28,12203,2245.72,1635.94,311.4,167.36,5.0,3.0,4.0,True,True,True,True,False,negotiable,maisonette,central_heating,fully_renovated,sophisticated,1989.0,,False,,
114899806,Berlin,Mitte_Mitte,Invalidenstrasse,1,10115,4747.6,4416.4,331.2,110.41,3.0,6.0,5.0,True,True,True,False,True,no,,central_heating,refurbished,luxury,2018.0,,False,,
111925585,Berlin,Wedding_Wedding,Soldiner Str.,35,13359,1330.0,1107.0,139.0,88.58,2.0,3.0,5.0,True,False,False,False,False,negotiable,apartment,central_heating,first_time_use_after_refurbishment,,,2018.0,False,,
105592754,Berlin,Neukölln_Neukölln,Lichtenrader Stra&szlig;e,38,12049,850.0,750.0,60.0,30.49,1.0,,4.0,False,False,True,False,False,,ground_floor,central_heating,refurbished,,1912.0,,False,,
111395298,Berlin,Wilmersdorf_Wilmersdorf,Johann-Georg-Strasse,19,10709,1620.0,1450.0,170.0,76.0,3.0,1.0,,True,False,True,False,True,negotiable,apartment,central_heating,fully_renovated,sophisticated,1963.0,,False,,1.0
113545533,Berlin,Dahlem_Zehlendorf,no_information,,14195,1950.0,1550.0,400.0,150.0,4.0,,,True,False,True,False,False,negotiable,raised_ground_floor,self_contained_central_heating,,sophisticated,1980.0,,False,NO_INFORMATION,
115577105,Berlin,Dahlem_Zehlendorf,Clayallee,xx,14169,1585.0,1225.0,260.0,122.31,4.0,1.0,4.0,True,True,True,False,True,,apartment,central_heating,need_of_renovation,normal,,,False,,
110263479,Berlin,Tiergarten_Tiergarten,Lydia-Rabinowitsch-Stra&szlig;e,4,10557,1864.0,1585.0,279.0,96.0,4.0,,6.0,True,True,True,False,False,negotiable,roof_storey,central_heating,first_time_use,,2018.0,,True,,1.0
51076414,Berlin,Heinersdorf_Weißensee,Prenzlauer Promenade,76,13089,737.0,577.0,160.0,70.81,2.5,1.0,4.0,True,True,False,True,False,negotiable,apartment,central_heating,well_kept,normal,1906.0,2000.0,False,,
113806581,Berlin,Neukölln_Neukölln,Nogatstra&szlig;e,26,12051,1024.0,940.0,84.0,56.0,2.0,4.0,5.0,False,True,False,False,False,negotiable,apartment,self_contained_central_heating,first_time_use_after_refurbishment,normal,1908.0,2019.0,False,NO_INFORMATION,
113767552,Berlin,Wedding_Wedding,Triftstra&szlig;e,52,13353,589.9,481.0,108.9,50.85,1.0,4.0,5.0,False,False,True,False,False,negotiable,apartment,district_heating,modernized,,1903.0,,False,D,
103332203,Berlin,Karlshorst_Lichtenberg,Treskowallee,36,10318,873.0,683.0,90.0,70.0,2.0,1.0,4.0,True,True,False,True,False,negotiable,apartment,central_heating,well_kept,normal,1910.0,1999.0,False,,
111373417,Berlin,Niederschöneweide_Treptow,Flutstra&szlig;e,23,12439,599.61,482.08,67.16,33.58,1.0,1.0,6.0,True,True,True,False,True,no,apartment,floor_heating,mint_condition,sophisticated,,2016.0,False,NO_INFORMATION,
108761816,Berlin,Charlottenburg_Charlottenburg,no_information,,14050,2506.71,2200.0,306.71,104.11,3.0,1.0,3.0,True,True,True,False,True,,apartment,floor_heating,first_time_use,,2018.0,,True,B,
111206590,Berlin,Siemensstadt_Spandau,Natalissteig,23,13629,798.0,607.0,113.0,51.62,2.0,2.0,2.0,True,True,False,False,False,,apartment,central_heating,first_time_use_after_refurbishment,sophisticated,1930.0,2019.0,False,NO_INFORMATION,
106933986,Berlin,Mitte_Mitte,Chausseestra&szlig;e,41A,10115,2365.95,2016.96,219.24,132.87,5.0,1.0,5.0,True,True,True,True,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2017.0,,True,A,
54050502,Berlin,Tempelhof_Tempelhof,Tempelhofer Damm,6,12101,1493.5,1493.5,499.22,145.0,4.0,4.0,5.0,True,False,False,False,False,negotiable,,central_heating,well_kept,normal,,,False,,
114914565,Berlin,Dahlem_Zehlendorf,Breisacher Stra&szlig;e,14,14195,1450.0,1150.0,300.0,95.0,3.5,1.0,3.0,True,False,True,False,False,,apartment,oil_heating,well_kept,normal,1961.0,,False,,
110624686,Berlin,Wilmersdorf_Wilmersdorf,no_information,,10719,3953.67,3489.53,464.15,137.48,4.0,1.0,5.0,True,True,True,False,True,,apartment,central_heating,first_time_use_after_refurbishment,luxury,1906.0,2018.0,False,B,
111388348,Berlin,Frohnau_Reinickendorf,Ludolfingerplatz,1c,13465,1285.0,1110.0,175.0,73.53,2.0,2.0,3.0,False,False,False,False,True,negotiable,,central_heating,first_time_use_after_refurbishment,sophisticated,,2019.0,False,,
107334175,Berlin,Spandau_Spandau,Zimmerstra&szlig;e,15,13595,710.0,550.0,85.0,44.3,2.0,2.0,,False,True,True,False,False,negotiable,apartment,central_heating,fully_renovated,sophisticated,1905.0,2016.0,False,,
105476421,Berlin,Dahlem_Zehlendorf,Taylorstr.,15,14195,1253.31,961.92,291.39,88.1,3.0,1.0,,False,True,False,False,False,,apartment,district_heating,first_time_use_after_refurbishment,,1954.0,,False,,
113809102,Berlin,Wilmersdorf_Wilmersdorf,Brandenburgische Stra&szlig;e,54,10713,1906.0,1596.0,310.0,90.0,3.0,1.0,,True,True,True,False,True,,,,,,,,False,,0.0
113860402,Berlin,Lichtenberg_Lichtenberg,W&ouml;nnichstr.,111,10317,892.2,720.63,171.57,81.5,3.0,4.0,,True,False,False,False,False,,apartment,,,,1907.0,,False,,
114582812,Berlin,Tiergarten_Tiergarten,Heidestra&szlig;e,19,10557,2497.38,2162.91,222.98,111.49,3.0,5.0,5.0,True,True,True,False,True,negotiable,penthouse,district_heating,first_time_use,sophisticated,2019.0,2019.0,True,B,
111014333,Berlin,Reinickendorf_Reinickendorf,Zermatter Stra&szlig;e,10,13407,970.0,820.0,100.0,50.19,2.0,2.0,4.0,False,False,True,False,False,,apartment,district_heating,well_kept,,1925.0,,False,E,
111245380,Berlin,Spandau_Spandau,Westerwaldstr.,1,13589,700.26,465.7,234.56,60.75,2.0,3.0,,True,True,False,False,True,,apartment,district_heating,modernized,,1965.0,,False,,
114808433,Berlin,Friedrichsfelde_Lichtenberg,L&ouml;wenberger Stra&szlig;e,5,10315,2138.68,1776.53,236.87,118.44,4.0,,,False,False,True,False,True,,roof_storey,,first_time_use,sophisticated,2020.0,,True,,1.0
115705255,Berlin,Wedding_Wedding,Reinickendorfer Str.,48a,13347,1430.0,1200.0,230.0,102.17,3.0,1.0,,True,False,False,False,False,,apartment,district_heating,first_time_use_after_refurbishment,,1918.0,,False,F,
113591461,Berlin,Niederschöneweide_Treptow,Schnellerstra&szlig;e,103,12439,624.0,528.0,64.0,32.0,1.0,3.0,6.0,True,True,True,False,True,no,apartment,floor_heating,first_time_use,sophisticated,,2019.0,False,,
115660647,Berlin,Adlershof_Treptow,no_information,,12489,520.0,352.56,167.44,43.58,1.0,0.0,2.0,False,True,False,False,False,no,raised_ground_floor,central_heating,refurbished,,1930.0,,False,NO_INFORMATION,
113833900,Berlin,Köpenick_Köpenick,Bahnhofstr.,18,12555,944.0,771.0,93.0,64.25,2.0,1.0,4.0,True,True,True,False,False,negotiable,apartment,central_heating,first_time_use_after_refurbishment,normal,1910.0,2019.0,False,,
106656124,Berlin,Tiergarten_Tiergarten,Am Hamburger Bahnhof,3,10557,1971.71,1578.11,393.6,92.83,2.0,6.0,6.0,True,True,True,False,True,negotiable,apartment,central_heating,first_time_use,sophisticated,,,False,,1.0
112349724,Berlin,Tiergarten_Tiergarten,Heidetsra&szlig;e,19,10557,1649.11,1410.73,162.62,81.31,3.0,1.0,5.0,True,True,True,False,True,,apartment,district_heating,first_time_use,sophisticated,2019.0,2019.0,True,B,
115133306,Berlin,Tiergarten_Tiergarten,no_information,,10555,790.0,655.0,135.0,58.0,2.0,,,False,True,False,False,False,negotiable,ground_floor,central_heating,fully_renovated,normal,,2019.0,False,C,
112317902,Berlin,Köpenick_Köpenick,no_information,,12555,660.0,585.0,75.0,30.0,1.0,3.0,4.0,False,False,False,False,True,,apartment,floor_heating,first_time_use,,2018.0,,True,,
105853189,Berlin,Wedding_Wedding,Osloer Str.,126,13359,640.0,540.0,80.0,53.98,1.0,1.0,4.0,False,False,True,False,False,negotiable,apartment,gas_heating,refurbished,normal,1908.0,2014.0,False,,
110855860,Berlin,Wilmersdorf_Wilmersdorf,no_information,,10719,1800.0,1174.53,625.47,78.0,3.0,3.0,4.0,False,False,True,False,False,negotiable,apartment,central_heating,mint_condition,luxury,1909.0,2005.0,False,D,
111094896,Berlin,Friedrichshain_Friedrichshain,Simplonstra&szlig;e,15,10245,1522.18,1268.48,253.7,79.28,2.0,,5.0,False,False,False,False,False,,ground_floor,central_heating,well_kept,normal,1900.0,,False,,
111196416,Berlin,Charlottenburg_Charlottenburg,Wielandstr.,41,10629,3150.0,2790.0,360.0,166.0,5.0,3.0,,True,True,True,False,True,,apartment,central_heating,first_time_use_after_refurbishment,,1911.0,,False,NO_INFORMATION,
109466468,Berlin,Waidmannslust_Reinickendorf,Schluchseestra&szlig;e,9,13469,789.0,489.0,150.0,71.47,2.0,4.0,5.0,True,False,False,False,False,negotiable,apartment,district_heating,modernized,normal,1971.0,2018.0,False,F,
110931484,Berlin,Schöneberg_Schöneberg,no_information,,10789,2300.0,1900.0,250.0,68.0,2.0,4.0,6.0,True,True,True,True,True,,apartment,central_heating,mint_condition,luxury,1986.0,2018.0,False,G,
113812784,Berlin,Tempelhof_Tempelhof,no_information,,12103,919.7,778.0,141.7,28.9,1.0,1.0,5.0,True,False,False,True,True,,apartment,district_heating,first_time_use,sophisticated,2019.0,,True,A,
106263965,Berlin,Wilmersdorf_Wilmersdorf,Pariser Stra&szlig;e,4,10719,1522.0,1300.0,,104.0,3.0,,,False,True,True,False,False,,ground_floor,central_heating,,,1911.0,,False,,
111257071,Berlin,Mitte_Mitte,Neue Sch&ouml;nhauser Str.,15,10178,2766.0,2121.0,425.0,157.1,3.0,1.0,3.0,True,False,True,False,False,negotiable,apartment,district_heating,fully_renovated,sophisticated,,2013.0,False,,1.0
113660841,Berlin,Schöneberg_Schöneberg,Martin-Luther-Stra&szlig;e,62,10779,2450.0,1966.0,311.0,173.0,5.0,,,True,True,False,False,True,,apartment,,,,1928.0,2019.0,False,,
115639035,Berlin,Marzahn_Marzahn,Max-Herrmann-Str.,4,12687,824.82,588.31,236.51,77.34,3.0,11.0,,True,False,False,False,True,,apartment,district_heating,first_time_use_after_refurbishment,,1985.0,,False,C,
104824855,Berlin,Tiergarten_Tiergarten,Perleberger Stra&szlig;e,29,10559,1630.0,1480.0,150.0,61.0,2.5,2.0,5.0,False,True,True,True,True,no,loft,central_heating,mint_condition,luxury,1886.0,2018.0,False,,
111091041,Berlin,Marzahn_Marzahn,Max-Herrmann-Str.,4,12687,669.49,478.25,191.24,62.54,3.0,17.0,,True,False,False,False,True,,apartment,district_heating,first_time_use_after_refurbishment,,1985.0,,False,,
113686702,Berlin,Tiergarten_Tiergarten,Turmstra&szlig;e,24,10559,1149.0,999.0,150.0,92.0,3.0,1.0,5.0,False,False,False,False,False,negotiable,apartment,self_contained_central_heating,well_kept,normal,1890.0,,False,,
114742671,Berlin,Tiergarten_Tiergarten,Gabriele-Tergit-Promenade,21,10963,1555.0,1320.0,235.0,73.3,2.0,4.0,11.0,True,True,True,False,True,negotiable,apartment,district_heating,first_time_use,sophisticated,2018.0,,False,NO_INFORMATION,
107016420,Berlin,Britz_Neukölln,Britzkestr.,1,12347,963.49,774.21,180.0,68.57,2.0,1.0,3.0,True,True,True,False,False,,apartment,central_heating,first_time_use,sophisticated,1928.0,2018.0,False,,
113693838,Berlin,Friedrichshain_Friedrichshain,no_information,,10243,2525.96,2196.96,140.0,128.0,4.0,1.0,4.0,True,True,True,False,False,,apartment,central_heating,first_time_use_after_refurbishment,sophisticated,1905.0,2019.0,False,E,
110275823,Berlin,Staaken_Spandau,Heerstr.,613,13591,1299.0,999.0,200.0,111.0,3.0,,,False,False,False,False,False,negotiable,maisonette,floor_heating,well_kept,sophisticated,1995.0,,False,,
111149793,Berlin,Schöneberg_Schöneberg,Lindauer Stra&szlig;e,6,10781,1794.82,1594.47,200.35,83.0,3.0,6.0,6.0,True,True,True,False,True,negotiable,roof_storey,floor_heating,first_time_use,sophisticated,2019.0,,True,,
113863729,Berlin,Reinickendorf_Reinickendorf,Klenzepfad,67,13407,848.19,566.54,281.65,75.53,3.0,1.0,,True,False,False,False,True,,apartment,,,,1964.0,,False,F,
110003028,Berlin,Friedrichshain_Friedrichshain,Corinthstra&szlig;e,38,10245,1515.99,1189.42,134.14,89.43,2.5,,,True,False,True,False,True,,apartment,,,,2017.0,,False,,
113827370,Berlin,Mitte_Mitte,Leipziger Str.,130,10117,1619.51,1270.2,349.31,63.51,2.0,5.0,7.0,False,False,True,True,True,yes,apartment,floor_heating,mint_condition,sophisticated,2015.0,,False,,1.0
111385039,Berlin,Hellersdorf_Hellersdorf,Kastanienallee,130,12627,779.0,619.0,160.0,68.54,3.0,4.0,,True,True,False,False,False,,apartment,district_heating,well_kept,,1985.0,,False,B,
115306337,Berlin,Marienfelde_Tempelhof,Malteserstr.,150 a,12277,961.0,720.0,125.0,84.79,3.0,0.0,4.0,True,True,True,False,False,negotiable,apartment,central_heating,well_kept,normal,1997.0,,False,NO_INFORMATION,
107340602,Berlin,Lichtenberg_Lichtenberg,Deutschmeisterstr.,19,10367,590.91,447.52,143.39,43.08,2.0,2.0,,False,True,False,False,False,,apartment,district_heating,well_kept,,1938.0,,False,,
107336531,Berlin,Tiergarten_Tiergarten,L&uuml;neburger Stra&szlig;e,13,10557,755.0,670.14,64.86,30.67,1.0,2.0,5.0,True,False,True,False,False,,apartment,central_heating,,,1961.0,,False,D,
86630186,Berlin,Kreuzberg_Kreuzberg,Fidicinstr.,33,10965,908.0,804.0,104.0,33.5,1.0,1.0,4.0,False,False,False,False,False,negotiable,apartment,central_heating,,,1900.0,,False,,
113763025,Berlin,Friedrichsfelde_Lichtenberg,Kurze Stra&szlig;e,1c,10315,848.12,664.12,184.0,66.88,2.0,1.0,4.0,True,True,True,False,False,negotiable,apartment,central_heating,well_kept,normal,1995.0,,False,,
